day,year,week,variant,ireg,region,positive,genomes,cases
349,2021,5,se484k,1,nordjylland,2,204,259
349,2021,5,se484k,2,midtjylland,0,345,462
349,2021,5,se484k,3,syddanmark,0,426,604
349,2021,5,se484k,4,copenhagen,0,922,1265
349,2021,5,se484k,5,sjaelland,0,334,487
349,2021,5,se484k,6,whole_denmark,2,2240,3119
349,2021,5,sl452r,0,other,0,9,
349,2021,5,sl452r,1,nordjylland,0,204,259
349,2021,5,sl452r,2,midtjylland,5,345,462
349,2021,5,sl452r,3,syddanmark,6,426,604
349,2021,5,sl452r,4,copenhagen,0,922,1265
349,2021,5,sl452r,5,sjaelland,0,334,487
349,2021,5,sl452r,6,whole_denmark,11,2240,3119
349,2021,5,sn439k,0,other,0,9,
349,2021,5,sn439k,1,nordjylland,24,204,259
349,2021,5,sn439k,2,midtjylland,25,345,462
349,2021,5,sn439k,3,syddanmark,59,426,604
349,2021,5,sn439k,4,copenhagen,16,922,1265
349,2021,5,sn439k,5,sjaelland,4,334,487
349,2021,5,sn439k,6,whole_denmark,128,2240,3119
349,2021,5,sn501y,0,other,0,9,
349,2021,5,sn501y,1,nordjylland,0,204,259
349,2021,5,sn501y,2,midtjylland,0,345,462
349,2021,5,sn501y,3,syddanmark,0,426,604
349,2021,5,sn501y,4,copenhagen,0,922,1265
349,2021,5,sn501y,5,sjaelland,0,334,487
349,2021,5,sn501y,6,whole_denmark,0,2240,3119
349,2021,5,sy453f,0,other,0,9,
349,2021,5,sy453f,1,nordjylland,0,204,259
349,2021,5,sy453f,2,midtjylland,0,345,462
349,2021,5,sy453f,3,syddanmark,0,426,604
349,2021,5,sy453f,4,copenhagen,0,922,1265
349,2021,5,sy453f,5,sjaelland,0,334,487
349,2021,5,sy453f,6,whole_denmark,0,2240,3119
349,2021,5,y453f,0,other,0,9,
349,2021,5,y453f,1,nordjylland,0,204,259
349,2021,5,y453f,2,midtjylland,0,345,462
349,2021,5,y453f,3,syddanmark,0,422,604
349,2021,5,y453f,4,copenhagen,0,920,1265
349,2021,5,y453f,5,sjaelland,0,331,487
349,2021,5,y453f,6,whole_denmark,0,2231,3119
356,2021,6,20e-eu1,0,other,2,10,
356,2021,6,20e-eu1,1,nordjylland,60,190,237
356,2021,6,20e-eu1,2,midtjylland,78,318,425
356,2021,6,20e-eu1,3,syddanmark,57,373,547
356,2021,6,20e-eu1,4,copenhagen,296,742,1054
356,2021,6,20e-eu1,5,sjaelland,112,309,453
356,2021,6,20e-eu1,6,whole_denmark,605,1942,2763
356,2021,6,b117,0,other,3,11,
356,2021,6,b117,1,nordjylland,18,190,237
356,2021,6,b117,2,midtjylland,181,319,425
356,2021,6,b117,3,syddanmark,204,372,547
356,2021,6,b117,4,copenhagen,349,750,1054
356,2021,6,b117,5,sjaelland,163,310,453
356,2021,6,b117,6,whole_denmark,918,1952,2763
356,2021,6,b1351,0,other,0,11,
356,2021,6,b1351,1,nordjylland,0,190,237
356,2021,6,b1351,2,midtjylland,0,319,425
356,2021,6,b1351,3,syddanmark,0,372,547
356,2021,6,b1351,4,copenhagen,2,750,1054
356,2021,6,b1351,5,sjaelland,0,310,453
356,2021,6,b1351,6,whole_denmark,2,1952,2763
356,2021,6,b1525,0,other,0,11,
356,2021,6,b1525,1,nordjylland,0,190,237
356,2021,6,b1525,2,midtjylland,0,319,425
356,2021,6,b1525,3,syddanmark,10,372,547
356,2021,6,b1525,4,copenhagen,5,750,1054
356,2021,6,b1525,5,sjaelland,3,310,453
356,2021,6,b1525,6,whole_denmark,18,1952,2763
356,2021,6,e484k,0,other,1,10,
356,2021,6,e484k,1,nordjylland,2,190,237
356,2021,6,e484k,2,midtjylland,0,318,425
356,2021,6,e484k,3,syddanmark,10,373,547
356,2021,6,e484k,4,copenhagen,8,742,1054
356,2021,6,e484k,5,sjaelland,3,309,453
356,2021,6,e484k,6,whole_denmark,24,1942,2763
356,2021,6,n439k,0,other,3,10,
356,2021,6,n439k,1,nordjylland,7,190,237
356,2021,6,n439k,2,midtjylland,9,318,425
356,2021,6,n439k,3,syddanmark,46,373,547
356,2021,6,n439k,4,copenhagen,8,742,1054
356,2021,6,n439k,5,sjaelland,5,309,453
356,2021,6,n439k,6,whole_denmark,78,1942,2763
356,2021,6,n501y,0,other,3,10,
356,2021,6,n501y,1,nordjylland,18,190,237
356,2021,6,n501y,2,midtjylland,179,318,425
356,2021,6,n501y,3,syddanmark,204,373,547
356,2021,6,n501y,4,copenhagen,349,742,1054
356,2021,6,n501y,5,sjaelland,163,309,453
356,2021,6,n501y,6,whole_denmark,916,1942,2763
356,2021,6,p1,0,other,0,11,
356,2021,6,p1,1,nordjylland,0,190,237
356,2021,6,p1,2,midtjylland,0,319,425
356,2021,6,p1,3,syddanmark,0,372,547
356,2021,6,p1,4,copenhagen,0,750,1054
356,2021,6,p1,5,sjaelland,0,310,453
356,2021,6,p1,6,whole_denmark,0,1952,2763
356,2021,6,p2,0,other,0,10,
356,2021,6,p2,1,nordjylland,2,190,237
356,2021,6,p2,2,midtjylland,0,318,425
356,2021,6,p2,3,syddanmark,0,373,547
356,2021,6,p2,4,copenhagen,0,742,1054
356,2021,6,p2,5,sjaelland,0,309,453
356,2021,6,p2,6,whole_denmark,2,1942,2763
356,2021,6,se484k,0,other,1,11,
356,2021,6,se484k,1,nordjylland,2,190,237
356,2021,6,se484k,2,midtjylland,0,319,425
356,2021,6,se484k,3,syddanmark,0,372,547
356,2021,6,se484k,4,copenhagen,0,750,1054
356,2021,6,se484k,5,sjaelland,0,310,453
356,2021,6,se484k,6,whole_denmark,3,1952,2763
356,2021,6,sl452r,0,other,0,11,
356,2021,6,sl452r,1,nordjylland,0,190,237
356,2021,6,sl452r,2,midtjylland,3,319,425
356,2021,6,sl452r,3,syddanmark,5,372,547
356,2021,6,sl452r,4,copenhagen,0,750,1054
356,2021,6,sl452r,5,sjaelland,0,310,453
356,2021,6,sl452r,6,whole_denmark,8,1952,2763
356,2021,6,sn439k,0,other,3,11,
356,2021,6,sn439k,1,nordjylland,7,190,237
356,2021,6,sn439k,2,midtjylland,9,319,425
356,2021,6,sn439k,3,syddanmark,45,372,547
356,2021,6,sn439k,4,copenhagen,8,750,1054
356,2021,6,sn439k,5,sjaelland,5,310,453
356,2021,6,sn439k,6,whole_denmark,77,1952,2763
356,2021,6,sn501y,0,other,0,11,
356,2021,6,sn501y,1,nordjylland,0,190,237
356,2021,6,sn501y,2,midtjylland,0,319,425
356,2021,6,sn501y,3,syddanmark,0,372,547
356,2021,6,sn501y,4,copenhagen,0,750,1054
356,2021,6,sn501y,5,sjaelland,0,310,453
356,2021,6,sn501y,6,whole_denmark,0,1952,2763
356,2021,6,sy453f,0,other,0,11,
356,2021,6,sy453f,1,nordjylland,0,190,237
356,2021,6,sy453f,2,midtjylland,0,319,425
356,2021,6,sy453f,3,syddanmark,0,372,547
356,2021,6,sy453f,4,copenhagen,0,750,1054
356,2021,6,sy453f,5,sjaelland,0,310,453
356,2021,6,sy453f,6,whole_denmark,0,1952,2763
356,2021,6,y453f,0,other,0,10,
356,2021,6,y453f,1,nordjylland,0,190,237
356,2021,6,y453f,2,midtjylland,0,318,425
356,2021,6,y453f,3,syddanmark,0,373,547
356,2021,6,y453f,4,copenhagen,0,742,1054
356,2021,6,y453f,5,sjaelland,0,309,453
356,2021,6,y453f,6,whole_denmark,0,1942,2763
363,2021,7,20e-eu1,0,other,5,14,
363,2021,7,20e-eu1,1,nordjylland,28,113,248
363,2021,7,20e-eu1,2,midtjylland,77,335,551
363,2021,7,20e-eu1,3,syddanmark,29,717,1053
363,2021,7,20e-eu1,4,copenhagen,218,854,1224
363,2021,7,20e-eu1,5,sjaelland,77,298,472
363,2021,7,20e-eu1,6,whole_denmark,434,2331,3619
363,2021,7,b117,0,other,7,16,
363,2021,7,b117,1,nordjylland,18,118,248
363,2021,7,b117,2,midtjylland,219,341,551
363,2021,7,b117,3,syddanmark,601,752,1053
363,2021,7,b117,4,copenhagen,580,907,1224
363,2021,7,b117,5,sjaelland,194,324,472
363,2021,7,b117,6,whole_denmark,1619,2458,3619
363,2021,7,b1351,0,other,0,16,
363,2021,7,b1351,1,nordjylland,0,118,248
363,2021,7,b1351,2,midtjylland,0,341,551
363,2021,7,b1351,3,syddanmark,0,752,1053
363,2021,7,b1351,4,copenhagen,2,907,1224
363,2021,7,b1351,5,sjaelland,0,324,472
363,2021,7,b1351,6,whole_denmark,2,2458,3619
363,2021,7,b1525,0,other,0,16,
363,2021,7,b1525,1,nordjylland,0,118,248
363,2021,7,b1525,2,midtjylland,0,341,551
363,2021,7,b1525,3,syddanmark,40,752,1053
363,2021,7,b1525,4,copenhagen,1,907,1224
363,2021,7,b1525,5,sjaelland,5,324,472
363,2021,7,b1525,6,whole_denmark,46,2458,3619
363,2021,7,e484k,0,other,0,14,
363,2021,7,e484k,1,nordjylland,0,113,248
363,2021,7,e484k,2,midtjylland,0,335,551
363,2021,7,e484k,3,syddanmark,39,717,1053
363,2021,7,e484k,4,copenhagen,3,854,1224
363,2021,7,e484k,5,sjaelland,5,298,472
363,2021,7,e484k,6,whole_denmark,47,2331,3619
363,2021,7,n439k,0,other,1,14,
363,2021,7,n439k,1,nordjylland,4,113,248
363,2021,7,n439k,2,midtjylland,8,335,551
363,2021,7,n439k,3,syddanmark,51,717,1053
363,2021,7,n439k,4,copenhagen,15,854,1224
363,2021,7,n439k,5,sjaelland,3,298,472
363,2021,7,n439k,6,whole_denmark,82,2331,3619
363,2021,7,n501y,0,other,5,14,
363,2021,7,n501y,1,nordjylland,18,113,248
363,2021,7,n501y,2,midtjylland,213,335,551
363,2021,7,n501y,3,syddanmark,567,717,1053
363,2021,7,n501y,4,copenhagen,545,854,1224
363,2021,7,n501y,5,sjaelland,177,298,472
363,2021,7,n501y,6,whole_denmark,1525,2331,3619
363,2021,7,p1,0,other,0,16,
363,2021,7,p1,1,nordjylland,0,118,248
363,2021,7,p1,2,midtjylland,0,341,551
363,2021,7,p1,3,syddanmark,0,752,1053
363,2021,7,p1,4,copenhagen,0,907,1224
363,2021,7,p1,5,sjaelland,0,324,472
363,2021,7,p1,6,whole_denmark,0,2458,3619
363,2021,7,p2,0,other,0,14,
363,2021,7,p2,1,nordjylland,0,113,248
363,2021,7,p2,2,midtjylland,0,335,551
363,2021,7,p2,3,syddanmark,0,717,1053
363,2021,7,p2,4,copenhagen,0,854,1224
363,2021,7,p2,5,sjaelland,0,298,472
363,2021,7,p2,6,whole_denmark,0,2331,3619
363,2021,7,se484k,0,other,0,16,
363,2021,7,se484k,1,nordjylland,0,118,248
363,2021,7,se484k,2,midtjylland,0,341,551
363,2021,7,se484k,3,syddanmark,0,752,1053
363,2021,7,se484k,4,copenhagen,1,907,1224
363,2021,7,se484k,5,sjaelland,1,324,472
363,2021,7,se484k,6,whole_denmark,2,2458,3619
363,2021,7,sl452r,0,other,0,16,
363,2021,7,sl452r,1,nordjylland,0,118,248
363,2021,7,sl452r,2,midtjylland,1,341,551
363,2021,7,sl452r,3,syddanmark,1,752,1053
363,2021,7,sl452r,4,copenhagen,1,907,1224
363,2021,7,sl452r,5,sjaelland,0,324,472
363,2021,7,sl452r,6,whole_denmark,3,2458,3619
363,2021,7,sn439k,0,other,1,16,
363,2021,7,sn439k,1,nordjylland,4,118,248
363,2021,7,sn439k,2,midtjylland,8,341,551
363,2021,7,sn439k,3,syddanmark,53,752,1053
363,2021,7,sn439k,4,copenhagen,16,907,1224
363,2021,7,sn439k,5,sjaelland,3,324,472
363,2021,7,sn439k,6,whole_denmark,85,2458,3619
363,2021,7,sn501y,0,other,0,16,
363,2021,7,sn501y,1,nordjylland,0,118,248
363,2021,7,sn501y,2,midtjylland,0,341,551
363,2021,7,sn501y,3,syddanmark,0,752,1053
363,2021,7,sn501y,4,copenhagen,0,907,1224
363,2021,7,sn501y,5,sjaelland,0,324,472
363,2021,7,sn501y,6,whole_denmark,0,2458,3619
363,2021,7,sy453f,0,other,0,16,
363,2021,7,sy453f,1,nordjylland,0,118,248
363,2021,7,sy453f,2,midtjylland,0,341,551
363,2021,7,sy453f,3,syddanmark,0,752,1053
363,2021,7,sy453f,4,copenhagen,0,907,1224
363,2021,7,sy453f,5,sjaelland,0,324,472
363,2021,7,sy453f,6,whole_denmark,0,2458,3619
363,2021,7,y453f,0,other,0,14,
363,2021,7,y453f,1,nordjylland,0,113,248
363,2021,7,y453f,2,midtjylland,0,335,551
363,2021,7,y453f,3,syddanmark,0,717,1053
363,2021,7,y453f,4,copenhagen,0,854,1224
363,2021,7,y453f,5,sjaelland,0,298,472
363,2021,7,y453f,6,whole_denmark,0,2331,3619
370,2021,8,20e-eu1,0,other,0,10,
370,2021,8,20e-eu1,1,nordjylland,23,61,214
370,2021,8,20e-eu1,2,midtjylland,25,156,487
370,2021,8,20e-eu1,3,syddanmark,6,363,956
370,2021,8,20e-eu1,4,copenhagen,67,697,1659
370,2021,8,20e-eu1,5,sjaelland,48,272,583
370,2021,8,20e-eu1,6,whole_denmark,169,1559,3987
370,2021,8,b117,0,other,20,28,
370,2021,8,b117,1,nordjylland,45,121,214
370,2021,8,b117,2,midtjylland,180,283,487
370,2021,8,b117,3,syddanmark,528,641,956
370,2021,8,b117,4,copenhagen,990,1200,1659
370,2021,8,b117,5,sjaelland,250,402,583
370,2021,8,b117,6,whole_denmark,2013,2675,3987
370,2021,8,b1351,0,other,1,28,
370,2021,8,b1351,1,nordjylland,0,121,214
370,2021,8,b1351,2,midtjylland,1,283,487
370,2021,8,b1351,3,syddanmark,0,641,956
370,2021,8,b1351,4,copenhagen,0,1200,1659
370,2021,8,b1351,5,sjaelland,1,402,583
370,2021,8,b1351,6,whole_denmark,3,2675,3987
370,2021,8,b1525,0,other,1,28,
370,2021,8,b1525,1,nordjylland,0,121,214
370,2021,8,b1525,2,midtjylland,2,283,487
370,2021,8,b1525,3,syddanmark,30,641,956
370,2021,8,b1525,4,copenhagen,11,1200,1659
370,2021,8,b1525,5,sjaelland,11,402,583
370,2021,8,b1525,6,whole_denmark,55,2675,3987
370,2021,8,e484k,0,other,1,10,
370,2021,8,e484k,1,nordjylland,0,61,214
370,2021,8,e484k,2,midtjylland,0,156,487
370,2021,8,e484k,3,syddanmark,21,363,956
370,2021,8,e484k,4,copenhagen,7,697,1659
370,2021,8,e484k,5,sjaelland,10,272,583
370,2021,8,e484k,6,whole_denmark,39,1559,3987
370,2021,8,n439k,0,other,0,10,
370,2021,8,n439k,1,nordjylland,0,61,214
370,2021,8,n439k,2,midtjylland,3,156,487
370,2021,8,n439k,3,syddanmark,39,363,956
370,2021,8,n439k,4,copenhagen,2,697,1659
370,2021,8,n439k,5,sjaelland,13,272,583
370,2021,8,n439k,6,whole_denmark,57,1559,3987
370,2021,8,n501y,0,other,8,10,
370,2021,8,n501y,1,nordjylland,17,61,214
370,2021,8,n501y,2,midtjylland,111,156,487
370,2021,8,n501y,3,syddanmark,288,363,956
370,2021,8,n501y,4,copenhagen,580,697,1659
370,2021,8,n501y,5,sjaelland,170,272,583
370,2021,8,n501y,6,whole_denmark,1174,1559,3987
370,2021,8,p1,0,other,0,28,
370,2021,8,p1,1,nordjylland,0,121,214
370,2021,8,p1,2,midtjylland,0,283,487
370,2021,8,p1,3,syddanmark,0,641,956
370,2021,8,p1,4,copenhagen,1,1200,1659
370,2021,8,p1,5,sjaelland,0,402,583
370,2021,8,p1,6,whole_denmark,1,2675,3987
370,2021,8,p2,0,other,0,10,
370,2021,8,p2,1,nordjylland,0,61,214
370,2021,8,p2,2,midtjylland,0,156,487
370,2021,8,p2,3,syddanmark,0,363,956
370,2021,8,p2,4,copenhagen,0,697,1659
370,2021,8,p2,5,sjaelland,0,272,583
370,2021,8,p2,6,whole_denmark,0,1559,3987
370,2021,8,se484k,0,other,0,28,
370,2021,8,se484k,1,nordjylland,1,121,214
370,2021,8,se484k,2,midtjylland,0,283,487
370,2021,8,se484k,3,syddanmark,0,641,956
370,2021,8,se484k,4,copenhagen,2,1200,1659
370,2021,8,se484k,5,sjaelland,0,402,583
370,2021,8,se484k,6,whole_denmark,3,2675,3987
370,2021,8,sl452r,0,other,0,28,
370,2021,8,sl452r,1,nordjylland,0,121,214
370,2021,8,sl452r,2,midtjylland,0,283,487
370,2021,8,sl452r,3,syddanmark,0,641,956
370,2021,8,sl452r,4,copenhagen,0,1200,1659
370,2021,8,sl452r,5,sjaelland,0,402,583
370,2021,8,sl452r,6,whole_denmark,0,2675,3987
370,2021,8,sn439k,0,other,0,28,
370,2021,8,sn439k,1,nordjylland,0,121,214
370,2021,8,sn439k,2,midtjylland,5,283,487
370,2021,8,sn439k,3,syddanmark,54,641,956
370,2021,8,sn439k,4,copenhagen,4,1200,1659
370,2021,8,sn439k,5,sjaelland,21,402,583
370,2021,8,sn439k,6,whole_denmark,84,2675,3987
370,2021,8,sn501y,0,other,0,28,
370,2021,8,sn501y,1,nordjylland,0,121,214
370,2021,8,sn501y,2,midtjylland,1,283,487
370,2021,8,sn501y,3,syddanmark,0,641,956
370,2021,8,sn501y,4,copenhagen,0,1200,1659
370,2021,8,sn501y,5,sjaelland,0,402,583
370,2021,8,sn501y,6,whole_denmark,1,2675,3987
370,2021,8,sy453f,0,other,0,28,
370,2021,8,sy453f,1,nordjylland,0,121,214
370,2021,8,sy453f,2,midtjylland,0,283,487
370,2021,8,sy453f,3,syddanmark,0,641,956
370,2021,8,sy453f,4,copenhagen,0,1200,1659
370,2021,8,sy453f,5,sjaelland,0,402,583
370,2021,8,sy453f,6,whole_denmark,0,2675,3987
370,2021,8,y453f,0,other,0,10,
370,2021,8,y453f,1,nordjylland,0,61,214
370,2021,8,y453f,2,midtjylland,0,156,487
370,2021,8,y453f,3,syddanmark,0,363,956
370,2021,8,y453f,4,copenhagen,0,697,1659
370,2021,8,y453f,5,sjaelland,0,272,583
370,2021,8,y453f,6,whole_denmark,0,1559,3987
377,2021,9,b117,0,other,28,31,
377,2021,9,b117,1,nordjylland,64,95,211
377,2021,9,b117,2,midtjylland,228,294,649
377,2021,9,b117,3,syddanmark,475,542,921
377,2021,9,b117,4,copenhagen,960,1083,1668
377,2021,9,b117,5,sjaelland,308,387,631
377,2021,9,b117,6,whole_denmark,2063,2432,4161
377,2021,9,b1351,0,other,0,31,
377,2021,9,b1351,1,nordjylland,0,95,211
377,2021,9,b1351,2,midtjylland,4,294,649
377,2021,9,b1351,3,syddanmark,6,542,921
377,2021,9,b1351,4,copenhagen,2,1083,1668
377,2021,9,b1351,5,sjaelland,0,387,631
377,2021,9,b1351,6,whole_denmark,12,2432,4161
377,2021,9,b1525,0,other,0,31,
377,2021,9,b1525,1,nordjylland,0,95,211
377,2021,9,b1525,2,midtjylland,14,294,649
377,2021,9,b1525,3,syddanmark,21,542,921
377,2021,9,b1525,4,copenhagen,14,1083,1668
377,2021,9,b1525,5,sjaelland,0,387,631
377,2021,9,b1525,6,whole_denmark,49,2432,4161
377,2021,9,p1,0,other,1,31,
377,2021,9,p1,1,nordjylland,0,95,211
377,2021,9,p1,2,midtjylland,0,294,649
377,2021,9,p1,3,syddanmark,0,542,921
377,2021,9,p1,4,copenhagen,1,1083,1668
377,2021,9,p1,5,sjaelland,0,387,631
377,2021,9,p1,6,whole_denmark,2,2432,4161
377,2021,9,se484k,0,other,0,31,
377,2021,9,se484k,1,nordjylland,0,95,211
377,2021,9,se484k,2,midtjylland,0,294,649
377,2021,9,se484k,3,syddanmark,0,542,921
377,2021,9,se484k,4,copenhagen,2,1083,1668
377,2021,9,se484k,5,sjaelland,0,387,631
377,2021,9,se484k,6,whole_denmark,2,2432,4161
377,2021,9,sl452r,0,other,0,31,
377,2021,9,sl452r,1,nordjylland,0,95,211
377,2021,9,sl452r,2,midtjylland,0,294,649
377,2021,9,sl452r,3,syddanmark,0,542,921
377,2021,9,sl452r,4,copenhagen,0,1083,1668
377,2021,9,sl452r,5,sjaelland,0,387,631
377,2021,9,sl452r,6,whole_denmark,0,2432,4161
377,2021,9,sn439k,0,other,0,31,
377,2021,9,sn439k,1,nordjylland,0,95,211
377,2021,9,sn439k,2,midtjylland,1,294,649
377,2021,9,sn439k,3,syddanmark,9,542,921
377,2021,9,sn439k,4,copenhagen,2,1083,1668
377,2021,9,sn439k,5,sjaelland,16,387,631
377,2021,9,sn439k,6,whole_denmark,28,2432,4161
377,2021,9,sn501y,0,other,0,31,
377,2021,9,sn501y,1,nordjylland,0,95,211
377,2021,9,sn501y,2,midtjylland,0,294,649
377,2021,9,sn501y,3,syddanmark,0,542,921
377,2021,9,sn501y,4,copenhagen,0,1083,1668
377,2021,9,sn501y,5,sjaelland,0,387,631
377,2021,9,sn501y,6,whole_denmark,0,2432,4161
377,2021,9,sy453f,0,other,0,31,
377,2021,9,sy453f,1,nordjylland,0,95,211
377,2021,9,sy453f,2,midtjylland,0,294,649
377,2021,9,sy453f,3,syddanmark,0,542,921
377,2021,9,sy453f,4,copenhagen,0,1083,1668
377,2021,9,sy453f,5,sjaelland,0,387,631
377,2021,9,sy453f,6,whole_denmark,0,2432,4161
